 NORM: 0.0001,NOISE= 0.1,LEARNING_RATE: 0.25,EPS: 12546.0517018598,Valid Acc: 73.16 Test: 94.47 94.47 86.58 93.0 73.94 91.03,eps = 12546 to 6400
 NORM: 0.0001,NOISE= 0.25,LEARNING_RATE: 0.25,EPS: 2046.0517018598,Valid Acc: 65.78 Test: 80.85 80.85 75.88 79.75 66.31 78.64,eps = 2046 to 483
 NORM: 0.0001,NOISE= 0.35,LEARNING_RATE: 0.25,EPS: 1066.45986512518,Valid Acc: 58.3 Test: 71.63 71.63 65.59 68.66 57.94 67.02,eps = 1066 to 232
 NORM: 0.0001,NOISE= 0.5,LEARNING_RATE: 0.25,EPS: 546.0517018598,Valid Acc: 46.22 Test: 60.09 60.09 51.25 54.21 45.15 51.65,eps = 542 to 104
 NORM: 0.0001,NOISE= 0.65,LEARNING_RATE: 0.25,EPS: 341.90969002556,Valid Acc: 38.1 Test: 50.23 50.23 41.48 43.88 37.49 42.28,eps = 341 to 61
 NORM: 0.0001,NOISE= 0.8,LEARNING_RATE: 0.25,EPS: 241.364201859880,Valid Acc: 30.6 Test: 43.32 43.32 34.19 36.62 30.26 34.7,eps = 241 to 41
 NORM: 0.0001,NOISE= 1.0,LEARNING_RATE: 0.25,EPS: 171.051701859880,Valid Acc: 24.18 Test: 30.74 30.74 26.67 27.88 24.09 26.96,eps = 171 to 27
 NORM: 0.0001,NOISE= 2.0,LEARNING_RATE: 0.25,EPS: 59.100567286626,Valid Acc: 16.36 Test: 18.38 18.38 17.98 18.26 17.74 18.78,eps = 59 to 9
